'**************************************************************************
'LogView File;       ScopeView Version:1.06
'Copyright 1994, AGA Associates.
'File Created: 11:51:44am Sep 27, 07
'**************************************************************************
'Timebase:          00:00:01
'Hi Limit:          Off
'Lo Limit:          Off
'Filter Mode:       Capture All Data; Filter Off  
'**************************************************************************
	 0026  	C	TE	11:53:29am
	 0026  	C	TE	11:53:30am
	 0026  	C	TE	11:53:31am
	 0026  	C	TE	11:53:32am
	 0026  	C	TE	11:53:33am
	 0027  	C	TE	11:53:34am
	 0027  	C	TE	11:53:35am
	 0027  	C	TE	11:53:36am
	 0027  	C	TE	11:53:37am
	 0027  	C	TE	11:53:38am
	 0027  	C	TE	11:53:39am
	 0028  	C	TE	11:53:40am
	 0028  	C	TE	11:53:41am
	 0028  	C	TE	11:53:42am
	 0028  	C	TE	11:53:43am
	 0028  	C	TE	11:53:44am
	 0029  	C	TE	11:53:45am
	 0029  	C	TE	11:53:46am
	 0029  	C	TE	11:53:47am
	 0029  	C	TE	11:53:48am
	 0029  	C	TE	11:53:49am
	 0029  	C	TE	11:53:50am
	 0029  	C	TE	11:53:51am
	 0030  	C	TE	11:53:52am
	 0030  	C	TE	11:53:53am
	 0030  	C	TE	11:53:54am
	 0030  	C	TE	11:53:55am
	 0030  	C	TE	11:53:56am
	 0030  	C	TE	11:53:57am
	 0031  	C	TE	11:53:58am
	 0031  	C	TE	11:53:59am
	 0031  	C	TE	11:54:00am
	 0031  	C	TE	11:54:01am
	 0031  	C	TE	11:54:02am
	 0031  	C	TE	11:54:03am
	 0032  	C	TE	11:54:04am
	 0032  	C	TE	11:54:05am
	 0032  	C	TE	11:54:06am
	 0032  	C	TE	11:54:07am
	 0032  	C	TE	11:54:08am
	 0033  	C	TE	11:54:09am
	 0033  	C	TE	11:54:10am
	 0033  	C	TE	11:54:11am
	 0033  	C	TE	11:54:12am
	 0033  	C	TE	11:54:13am
	 0034  	C	TE	11:54:14am
	 0034  	C	TE	11:54:15am
	 0034  	C	TE	11:54:16am
	 0034  	C	TE	11:54:17am
	 0034  	C	TE	11:54:18am
	 0034  	C	TE	11:54:19am
	 0035  	C	TE	11:54:20am
	 0035  	C	TE	11:54:21am
	 0035  	C	TE	11:54:22am
	 0035  	C	TE	11:54:23am
	 0035  	C	TE	11:54:24am
	 0036  	C	TE	11:54:25am
	 0036  	C	TE	11:54:26am
	 0036  	C	TE	11:54:27am
	 0036  	C	TE	11:54:28am
	 0036  	C	TE	11:54:29am
	 0036  	C	TE	11:54:30am
	 0037  	C	TE	11:54:31am
	 0037  	C	TE	11:54:32am
	 0037  	C	TE	11:54:33am
	 0037  	C	TE	11:54:34am
	 0037  	C	TE	11:54:35am
	 0038  	C	TE	11:54:36am
	 0038  	C	TE	11:54:37am
	 0038  	C	TE	11:54:38am
	 0038  	C	TE	11:54:39am
	 0038  	C	TE	11:54:40am
	 0039  	C	TE	11:54:41am
	 0039  	C	TE	11:54:42am
	 0039  	C	TE	11:54:43am
	 0039  	C	TE	11:54:44am
	 0039  	C	TE	11:54:45am
	 0040  	C	TE	11:54:46am
	 0040  	C	TE	11:54:47am
	 0040  	C	TE	11:54:48am
	 0040  	C	TE	11:54:49am
	 0040  	C	TE	11:54:50am
	 0041  	C	TE	11:54:51am
	 0041  	C	TE	11:54:52am
	 0041  	C	TE	11:54:53am
	 0041  	C	TE	11:54:54am
	 0042  	C	TE	11:54:55am
	 0042  	C	TE	11:54:56am
	 0042  	C	TE	11:54:57am
	 0042  	C	TE	11:54:58am
	 0042  	C	TE	11:54:59am
	 0043  	C	TE	11:55:00am
	 0043  	C	TE	11:55:01am
	 0043  	C	TE	11:55:02am
	 0043  	C	TE	11:55:03am
	 0043  	C	TE	11:55:04am
	 0044  	C	TE	11:55:05am
	 0044  	C	TE	11:55:06am
	 0044  	C	TE	11:55:07am
	 0044  	C	TE	11:55:08am
	 0044  	C	TE	11:55:09am
	 0045  	C	TE	11:55:10am
	 0045  	C	TE	11:55:11am
	 0045  	C	TE	11:55:12am
	 0045  	C	TE	11:55:13am
	 0045  	C	TE	11:55:14am
	 0045  	C	TE	11:55:15am
	 0046  	C	TE	11:55:16am
	 0046  	C	TE	11:55:17am
	 0046  	C	TE	11:55:18am
	 0046  	C	TE	11:55:19am
	 0046  	C	TE	11:55:20am
	 0047  	C	TE	11:55:21am
	 0047  	C	TE	11:55:22am
	 0047  	C	TE	11:55:23am
	 0047  	C	TE	11:55:24am
	 0047  	C	TE	11:55:25am
	 0048  	C	TE	11:55:26am
	 0048  	C	TE	11:55:27am
	 0048  	C	TE	11:55:28am
	 0048  	C	TE	11:55:29am
	 0048  	C	TE	11:55:30am
	 0048  	C	TE	11:55:31am
	 0049  	C	TE	11:55:32am
	 0049  	C	TE	11:55:33am
	 0049  	C	TE	11:55:34am
	 0049  	C	TE	11:55:35am
	 0049  	C	TE	11:55:36am
	 0050  	C	TE	11:55:37am
	 0050  	C	TE	11:55:38am
	 0050  	C	TE	11:55:39am
	 0050  	C	TE	11:55:40am
	 0050  	C	TE	11:55:41am
	 0051  	C	TE	11:55:42am
	 0051  	C	TE	11:55:43am
	 0051  	C	TE	11:55:44am
	 0051  	C	TE	11:55:45am
	 0051  	C	TE	11:55:46am
	 0052  	C	TE	11:55:47am
	 0052  	C	TE	11:55:48am
	 0052  	C	TE	11:55:49am
	 0052  	C	TE	11:55:50am
	 0052  	C	TE	11:55:51am
	 0053  	C	TE	11:55:52am
	 0053  	C	TE	11:55:53am
	 0053  	C	TE	11:55:54am
	 0053  	C	TE	11:55:55am
	 0053  	C	TE	11:55:56am
	 0053  	C	TE	11:55:57am
	 0054  	C	TE	11:55:58am
	 0054  	C	TE	11:55:59am
	 0054  	C	TE	11:56:00am
	 0054  	C	TE	11:56:01am
	 0054  	C	TE	11:56:02am
	 0054  	C	TE	11:56:03am
	 0054  	C	TE	11:56:04am
	 0055  	C	TE	11:56:05am
	 0055  	C	TE	11:56:06am
	 0055  	C	TE	11:56:07am
	 0055  	C	TE	11:56:08am
	 0056  	C	TE	11:56:09am
	 0056  	C	TE	11:56:10am
	 0056  	C	TE	11:56:11am
	 0056  	C	TE	11:56:12am
	 0056  	C	TE	11:56:13am
	 0056  	C	TE	11:56:14am
	 0057  	C	TE	11:56:15am
	 0057  	C	TE	11:56:16am
	 0057  	C	TE	11:56:17am
	 0057  	C	TE	11:56:18am
	 0057  	C	TE	11:56:19am
	 0058  	C	TE	11:56:20am
	 0058  	C	TE	11:56:21am
	 0058  	C	TE	11:56:22am
	 0058  	C	TE	11:56:23am
	 0058  	C	TE	11:56:24am
	 0058  	C	TE	11:56:25am
	 0059  	C	TE	11:56:26am
	 0059  	C	TE	11:56:27am
	 0059  	C	TE	11:56:28am
	 0059  	C	TE	11:56:29am
	 0059  	C	TE	11:56:30am
	 0060  	C	TE	11:56:31am
	 0060  	C	TE	11:56:32am
	 0060  	C	TE	11:56:33am
	 0060  	C	TE	11:56:34am
	 0060  	C	TE	11:56:35am
	 0060  	C	TE	11:56:36am
	 0061  	C	TE	11:56:37am
	 0061  	C	TE	11:56:38am
	 0061  	C	TE	11:56:39am
	 0061  	C	TE	11:56:40am
	 0061  	C	TE	11:56:41am
	 0061  	C	TE	11:56:42am
	 0061  	C	TE	11:56:43am
	 0062  	C	TE	11:56:44am
	 0062  	C	TE	11:56:45am
	 0062  	C	TE	11:56:46am
	 0062  	C	TE	11:56:47am
	 0062  	C	TE	11:56:48am
	 0062  	C	TE	11:56:49am
	 0063  	C	TE	11:56:50am
	 0063  	C	TE	11:56:51am
	 0063  	C	TE	11:56:52am
	 0063  	C	TE	11:56:53am
	 0064  	C	TE	11:56:54am
	 0064  	C	TE	11:56:55am
	 0064  	C	TE	11:56:56am
	 0064  	C	TE	11:56:57am
	 0064  	C	TE	11:56:58am
	 0065  	C	TE	11:56:59am
	 0065  	C	TE	11:57:00am
	 0065  	C	TE	11:57:01am
	 0065  	C	TE	11:57:02am
	 0065  	C	TE	11:57:03am
	 0065  	C	TE	11:57:04am
	 0066  	C	TE	11:57:05am
	 0066  	C	TE	11:57:06am
	 0066  	C	TE	11:57:07am
	 0066  	C	TE	11:57:08am
	 0067  	C	TE	11:57:09am
	 0067  	C	TE	11:57:10am
	 0067  	C	TE	11:57:11am
	 0067  	C	TE	11:57:12am
	 0067  	C	TE	11:57:13am
	 0067  	C	TE	11:57:14am
	 0067  	C	TE	11:57:15am
	 0068  	C	TE	11:57:16am
	 0068  	C	TE	11:57:17am
	 0068  	C	TE	11:57:18am
	 0068  	C	TE	11:57:19am
	 0068  	C	TE	11:57:20am
	 0068  	C	TE	11:57:21am
	 0068  	C	TE	11:57:22am
	 0069  	C	TE	11:57:23am
	 0069  	C	TE	11:57:24am
	 0069  	C	TE	11:57:25am
	 0069  	C	TE	11:57:26am
	 0069  	C	TE	11:57:27am
	 0069  	C	TE	11:57:28am
	 0069  	C	TE	11:57:29am
	 0070  	C	TE	11:57:30am
	 0070  	C	TE	11:57:31am
	 0070  	C	TE	11:57:32am
	 0070  	C	TE	11:57:33am
	 0070  	C	TE	11:57:34am
	 0070  	C	TE	11:57:35am
	 0071  	C	TE	11:57:36am
	 0071  	C	TE	11:57:37am
	 0071  	C	TE	11:57:38am
	 0071  	C	TE	11:57:39am
	 0071  	C	TE	11:57:40am
	 0071  	C	TE	11:57:41am
	 0071  	C	TE	11:57:42am
	 0071  	C	TE	11:57:43am
	 0072  	C	TE	11:57:44am
	 0072  	C	TE	11:57:45am
	 0072  	C	TE	11:57:46am
	 0072  	C	TE	11:57:47am
	 0072  	C	TE	11:57:48am
	 0072  	C	TE	11:57:49am
	 0072  	C	TE	11:57:50am
	 0072  	C	TE	11:57:51am
	 0073  	C	TE	11:57:52am
	 0073  	C	TE	11:57:53am
	 0073  	C	TE	11:57:54am
	 0073  	C	TE	11:57:55am
	 0073  	C	TE	11:57:56am
	 0074  	C	TE	11:57:57am
	 0074  	C	TE	11:57:58am
	 0074  	C	TE	11:57:59am
	 0074  	C	TE	11:58:00am
	 0074  	C	TE	11:58:01am
	 0074  	C	TE	11:58:02am
	 0074  	C	TE	11:58:03am
	 0075  	C	TE	11:58:04am
	 0075  	C	TE	11:58:05am
	 0075  	C	TE	11:58:06am
	 0075  	C	TE	11:58:07am
	 0075  	C	TE	11:58:08am
	 0075  	C	TE	11:58:09am
	 0076  	C	TE	11:58:10am
	 0076  	C	TE	11:58:11am
	 0076  	C	TE	11:58:12am
	 0076  	C	TE	11:58:13am
	 0076  	C	TE	11:58:14am
	 0076  	C	TE	11:58:15am
	 0076  	C	TE	11:58:16am
	 0076  	C	TE	11:58:17am
	 0077  	C	TE	11:58:18am
	 0077  	C	TE	11:58:19am
	 0077  	C	TE	11:58:20am
	 0077  	C	TE	11:58:21am
	 0077  	C	TE	11:58:22am
	 0077  	C	TE	11:58:23am
	 0077  	C	TE	11:58:24am
	 0078  	C	TE	11:58:25am
	 0078  	C	TE	11:58:26am
	 0078  	C	TE	11:58:27am
	 0078  	C	TE	11:58:28am
	 0078  	C	TE	11:58:29am
	 0078  	C	TE	11:58:30am
	 0078  	C	TE	11:58:31am
	 0079  	C	TE	11:58:32am
	 0079  	C	TE	11:58:33am
	 0079  	C	TE	11:58:34am
	 0079  	C	TE	11:58:35am
	 0079  	C	TE	11:58:36am
	 0079  	C	TE	11:58:37am
	 0079  	C	TE	11:58:38am
	 0079  	C	TE	11:58:39am
	 0080  	C	TE	11:58:40am
	 0080  	C	TE	11:58:41am
	 0080  	C	TE	11:58:42am
	 0080  	C	TE	11:58:43am
	 0080  	C	TE	11:58:44am
	 0080  	C	TE	11:58:45am
	 0080  	C	TE	11:58:46am
	 0080  	C	TE	11:58:47am
	 0080  	C	TE	11:58:48am
	 0080  	C	TE	11:58:49am
	 0080  	C	TE	11:58:50am
	 0080  	C	TE	11:58:51am
	 0081  	C	TE	11:58:52am
	 0081  	C	TE	11:58:53am
	 0081  	C	TE	11:58:54am
	 0081  	C	TE	11:58:55am
	 0081  	C	TE	11:58:56am
	 0081  	C	TE	11:58:57am
	 0082  	C	TE	11:58:58am
	 0082  	C	TE	11:58:59am
	 0082  	C	TE	11:59:00am
	 0082  	C	TE	11:59:01am
	 0082  	C	TE	11:59:02am
	 0082  	C	TE	11:59:03am
	 0083  	C	TE	11:59:04am
	 0083  	C	TE	11:59:05am
	 0083  	C	TE	11:59:06am
	 0083  	C	TE	11:59:07am
	 0083  	C	TE	11:59:08am
	 0083  	C	TE	11:59:09am
	 0083  	C	TE	11:59:10am
	 0083  	C	TE	11:59:11am
	 0083  	C	TE	11:59:12am
	 0084  	C	TE	11:59:13am
	 0084  	C	TE	11:59:14am
	 0084  	C	TE	11:59:15am
	 0084  	C	TE	11:59:16am
	 0084  	C	TE	11:59:17am
	 0084  	C	TE	11:59:18am
	 0084  	C	TE	11:59:19am
	 0085  	C	TE	11:59:20am
	 0085  	C	TE	11:59:21am
	 0085  	C	TE	11:59:22am
	 0085  	C	TE	11:59:23am
	 0085  	C	TE	11:59:24am
	 0085  	C	TE	11:59:25am
	 0086  	C	TE	11:59:26am
	 0086  	C	TE	11:59:27am
	 0086  	C	TE	11:59:28am
	 0086  	C	TE	11:59:29am
	 0086  	C	TE	11:59:30am
	 0086  	C	TE	11:59:31am
	 0086  	C	TE	11:59:32am
	 0086  	C	TE	11:59:33am
	 0086  	C	TE	11:59:34am
	 0086  	C	TE	11:59:35am
	 0087  	C	TE	11:59:36am
	 0087  	C	TE	11:59:37am
	 0087  	C	TE	11:59:38am
	 0087  	C	TE	11:59:39am
	 0087  	C	TE	11:59:40am
	 0087  	C	TE	11:59:41am
	 0087  	C	TE	11:59:42am
	 0087  	C	TE	11:59:43am
	 0087  	C	TE	11:59:44am
	 0088  	C	TE	11:59:45am
	 0088  	C	TE	11:59:46am
	 0088  	C	TE	11:59:47am
	 0088  	C	TE	11:59:48am
	 0088  	C	TE	11:59:49am
	 0088  	C	TE	11:59:50am
	 0088  	C	TE	11:59:51am
	 0088  	C	TE	11:59:52am
	 0088  	C	TE	11:59:53am
	 0089  	C	TE	11:59:54am
	 0089  	C	TE	11:59:55am
	 0089  	C	TE	11:59:56am
	 0089  	C	TE	11:59:57am
	 0089  	C	TE	11:59:58am
	 0089  	C	TE	11:59:59am
	 0089  	C	TE	12:00:00pm
	 0089  	C	TE	12:00:01pm
	 0089  	C	TE	12:00:02pm
	 0089  	C	TE	12:00:03pm
	 0089  	C	TE	12:00:04pm
	 0089  	C	TE	12:00:05pm
	 0089  	C	TE	12:00:06pm
	 0089  	C	TE	12:00:07pm
	 0089  	C	TE	12:00:08pm
	 0090  	C	TE	12:00:09pm
	 0090  	C	TE	12:00:10pm
	 0090  	C	TE	12:00:11pm
	 0090  	C	TE	12:00:12pm
	 0090  	C	TE	12:00:13pm
	 0090  	C	TE	12:00:14pm
	 0090  	C	TE	12:00:15pm
	 0090  	C	TE	12:00:16pm
	 0090  	C	TE	12:00:17pm
	 0090  	C	TE	12:00:18pm
	 0090  	C	TE	12:00:19pm
	 0091  	C	TE	12:00:20pm
	 0091  	C	TE	12:00:21pm
	 0091  	C	TE	12:00:22pm
	 0091  	C	TE	12:00:23pm
	 0091  	C	TE	12:00:24pm
	 0091  	C	TE	12:00:25pm
	 0091  	C	TE	12:00:26pm
	 0091  	C	TE	12:00:27pm
	 0091  	C	TE	12:00:28pm
	 0091  	C	TE	12:00:29pm
	 0091  	C	TE	12:00:30pm
	 0091  	C	TE	12:00:31pm
	 0092  	C	TE	12:00:32pm
	 0092  	C	TE	12:00:33pm
	 0092  	C	TE	12:00:34pm
	 0092  	C	TE	12:00:35pm
	 0092  	C	TE	12:00:36pm
	 0092  	C	TE	12:00:37pm
	 0092  	C	TE	12:00:38pm
	 0093  	C	TE	12:00:39pm
	 0093  	C	TE	12:00:40pm
	 0093  	C	TE	12:00:41pm
	 0093  	C	TE	12:00:42pm
	 0093  	C	TE	12:00:43pm
	 0093  	C	TE	12:00:44pm
	 0093  	C	TE	12:00:45pm
	 0093  	C	TE	12:00:46pm
	 0093  	C	TE	12:00:47pm
	 0093  	C	TE	12:00:48pm
	 0093  	C	TE	12:00:49pm
	 0093  	C	TE	12:00:50pm
	 0094  	C	TE	12:00:51pm
	 0094  	C	TE	12:00:52pm
	 0094  	C	TE	12:00:53pm
	 0094  	C	TE	12:00:54pm
	 0094  	C	TE	12:00:55pm
	 0094  	C	TE	12:00:56pm
	 0094  	C	TE	12:00:57pm
	 0094  	C	TE	12:00:58pm
	 0094  	C	TE	12:00:59pm
	 0094  	C	TE	12:01:00pm
	 0095  	C	TE	12:01:01pm
	 0095  	C	TE	12:01:02pm
	 0095  	C	TE	12:01:03pm
	 0095  	C	TE	12:01:04pm
	 0095  	C	TE	12:01:05pm
	 0095  	C	TE	12:01:06pm
	 0095  	C	TE	12:01:07pm
	 0095  	C	TE	12:01:08pm
	 0095  	C	TE	12:01:09pm
	 0095  	C	TE	12:01:10pm
	 0095  	C	TE	12:01:11pm
	 0096  	C	TE	12:01:12pm
	 0096  	C	TE	12:01:13pm
	 0096  	C	TE	12:01:14pm
	 0096  	C	TE	12:01:15pm
	 0096  	C	TE	12:01:16pm
	 0096  	C	TE	12:01:17pm
	 0096  	C	TE	12:01:18pm
	 0096  	C	TE	12:01:19pm
	 0097  	C	TE	12:01:20pm
	 0097  	C	TE	12:01:21pm
	 0097  	C	TE	12:01:22pm
	 0097  	C	TE	12:01:23pm
	 0097  	C	TE	12:01:24pm
	 0097  	C	TE	12:01:25pm
	 0097  	C	TE	12:01:26pm
	 0097  	C	TE	12:01:27pm
	 0097  	C	TE	12:01:28pm
	 0097  	C	TE	12:01:29pm
	 0097  	C	TE	12:01:30pm
	 0097  	C	TE	12:01:31pm
	 0097  	C	TE	12:01:32pm
	 0097  	C	TE	12:01:33pm
	 0097  	C	TE	12:01:34pm
	 0097  	C	TE	12:01:35pm
	 0097  	C	TE	12:01:36pm
	 0097  	C	TE	12:01:37pm
	 0097  	C	TE	12:01:38pm
	 0097  	C	TE	12:01:39pm
	 0098  	C	TE	12:01:40pm
	 0098  	C	TE	12:01:41pm
	 0098  	C	TE	12:01:42pm
	 0098  	C	TE	12:01:43pm
	 0098  	C	TE	12:01:44pm
	 0098  	C	TE	12:01:45pm
	 0098  	C	TE	12:01:46pm
	 0098  	C	TE	12:01:47pm
	 0099  	C	TE	12:01:48pm
	 0099  	C	TE	12:01:49pm
	 0099  	C	TE	12:01:50pm
	 0099  	C	TE	12:01:51pm
	 0099  	C	TE	12:01:52pm
	 0099  	C	TE	12:01:53pm
	 0099  	C	TE	12:01:54pm
	 0099  	C	TE	12:01:55pm
	 0099  	C	TE	12:01:56pm
	 0099  	C	TE	12:01:57pm
	 0099  	C	TE	12:01:58pm
	 0099  	C	TE	12:01:59pm
	 0099  	C	TE	12:02:00pm
	 0100  	C	TE	12:02:01pm
	 0100  	C	TE	12:02:02pm
	 0100  	C	TE	12:02:03pm
	 0100  	C	TE	12:02:04pm
	 0100  	C	TE	12:02:05pm
	 0100  	C	TE	12:02:06pm
	 0100  	C	TE	12:02:07pm
	 0100  	C	TE	12:02:08pm
	 0100  	C	TE	12:02:09pm
	 0100  	C	TE	12:02:10pm
	 0100  	C	TE	12:02:11pm
	 0100  	C	TE	12:02:12pm
	 0100  	C	TE	12:02:13pm
	 0100  	C	TE	12:02:14pm
	 0100  	C	TE	12:02:15pm
	 0100  	C	TE	12:02:16pm
	 0101  	C	TE	12:02:17pm
	 0101  	C	TE	12:02:18pm
	 0101  	C	TE	12:02:19pm
	 0101  	C	TE	12:02:20pm
	 0101  	C	TE	12:02:21pm
	 0101  	C	TE	12:02:22pm
	 0101  	C	TE	12:02:23pm
	 0101  	C	TE	12:02:24pm
	 0101  	C	TE	12:02:25pm
	 0101  	C	TE	12:02:26pm
	 0102  	C	TE	12:02:27pm
	 0102  	C	TE	12:02:28pm
	 0102  	C	TE	12:02:29pm
	 0102  	C	TE	12:02:30pm
	 0102  	C	TE	12:02:31pm
	 0102  	C	TE	12:02:32pm
	 0102  	C	TE	12:02:33pm
	 0102  	C	TE	12:02:34pm
	 0102  	C	TE	12:02:35pm
	 0102  	C	TE	12:02:36pm
	 0102  	C	TE	12:02:37pm
	 0102  	C	TE	12:02:38pm
	 0103  	C	TE	12:02:39pm
	 0103  	C	TE	12:02:40pm
	 0103  	C	TE	12:02:41pm
	 0103  	C	TE	12:02:42pm
	 0103  	C	TE	12:02:43pm
	 0103  	C	TE	12:02:44pm
	 0103  	C	TE	12:02:45pm
	 0103  	C	TE	12:02:46pm
	 0103  	C	TE	12:02:47pm
	 0103  	C	TE	12:02:48pm
	 0103  	C	TE	12:02:49pm
	 0103  	C	TE	12:02:50pm
	 0103  	C	TE	12:02:51pm
	 0103  	C	TE	12:02:52pm
	 0103  	C	TE	12:02:53pm
	 0103  	C	TE	12:02:54pm
	 0104  	C	TE	12:02:55pm
	 0104  	C	TE	12:02:56pm
	 0104  	C	TE	12:02:57pm
	 0104  	C	TE	12:02:58pm
	 0104  	C	TE	12:02:59pm
	 0104  	C	TE	12:03:00pm
	 0104  	C	TE	12:03:01pm
	 0104  	C	TE	12:03:02pm
	 0104  	C	TE	12:03:03pm
	 0104  	C	TE	12:03:04pm
	 0104  	C	TE	12:03:05pm
	 0104  	C	TE	12:03:06pm
	 0104  	C	TE	12:03:07pm
	 0105  	C	TE	12:03:08pm
	 0105  	C	TE	12:03:09pm
	 0105  	C	TE	12:03:10pm
	 0105  	C	TE	12:03:11pm
	 0105  	C	TE	12:03:12pm
	 0105  	C	TE	12:03:13pm
	 0105  	C	TE	12:03:14pm
	 0105  	C	TE	12:03:15pm
	 0105  	C	TE	12:03:16pm
	 0105  	C	TE	12:03:17pm
	 0105  	C	TE	12:03:18pm
	 0105  	C	TE	12:03:19pm
	 0105  	C	TE	12:03:20pm
	 0105  	C	TE	12:03:21pm
	 0105  	C	TE	12:03:22pm
	 0106  	C	TE	12:03:23pm
	 0106  	C	TE	12:03:24pm
	 0106  	C	TE	12:03:25pm
	 0106  	C	TE	12:03:26pm
	 0106  	C	TE	12:03:27pm
	 0106  	C	TE	12:03:28pm
	 0105  	C	TE	12:03:29pm
	 0110  	C	TE	12:03:30pm
	 0106  	C	TE	12:03:31pm
	 0106  	C	TE	12:03:32pm
	 0106  	C	TE	12:03:33pm
	 0106  	C	TE	12:03:34pm
	 0106  	C	TE	12:03:35pm
	 0106  	C	TE	12:03:36pm
	 0106  	C	TE	12:03:37pm
	 0106  	C	TE	12:03:38pm
	 0106  	C	TE	12:03:39pm
	 0106  	C	TE	12:03:40pm
	 0106  	C	TE	12:03:41pm
	 0106  	C	TE	12:03:42pm
	 0106  	C	TE	12:03:43pm
	 0106  	C	TE	12:03:44pm
	 0106  	C	TE	12:03:45pm
	 0106  	C	TE	12:03:46pm
	 0107  	C	TE	12:03:47pm
	 0107  	C	TE	12:03:48pm
	 0107  	C	TE	12:03:49pm
	 0107  	C	TE	12:03:50pm
	 0107  	C	TE	12:03:51pm
	 0107  	C	TE	12:03:52pm
	 0107  	C	TE	12:03:53pm
	 0107  	C	TE	12:03:54pm
	 0107  	C	TE	12:03:55pm
	 0107  	C	TE	12:03:56pm
	 0107  	C	TE	12:03:57pm
	 0107  	C	TE	12:03:58pm
	 0107  	C	TE	12:03:59pm
	 0107  	C	TE	12:04:00pm
	 0107  	C	TE	12:04:01pm
	 0107  	C	TE	12:04:02pm
	 0107  	C	TE	12:04:03pm
	 0107  	C	TE	12:04:04pm
	 0107  	C	TE	12:04:05pm
	 0108  	C	TE	12:04:06pm
	 0108  	C	TE	12:04:07pm
	 0108  	C	TE	12:04:08pm
	 0108  	C	TE	12:04:09pm
	 0108  	C	TE	12:04:10pm
	 0108  	C	TE	12:04:11pm
	 0108  	C	TE	12:04:12pm
