Time[s], Channel 0, Channel 1
0.004426500000000, 0, 0
0.004440000000000, 1, 0
0.004453000000000, 1, 1
0.004479500000000, 1, 0
0.004493000000000, 0, 0
0.004506000000000, 0, 1
0.004535000000000, 0, 0
0.004561000000000, 0, 1
0.004588000000000, 0, 0
0.004601000000000, 1, 0
0.004614000000000, 1, 1
0.004640000000000, 1, 0
0.004653500000000, 0, 0
0.004666500000000, 0, 1
0.004693000000000, 0, 0
0.004719000000000, 0, 1
0.004745500000000, 0, 0
0.004772000000000, 0, 1
0.004798500000000, 0, 0
0.004811500000000, 1, 0
0.004825000000000, 1, 1
0.004851000000000, 1, 0
0.004864000000000, 0, 0
0.004877000000000, 0, 1
0.004904000000000, 0, 0
0.004930500000000, 0, 1
0.004956500000000, 0, 0
0.004982500000000, 0, 1
0.005009500000000, 0, 0
0.005023000000000, 1, 0
0.005036000000000, 1, 1
0.005062000000000, 1, 0
0.005075500000000, 0, 0
0.005088500000000, 0, 1
0.005115500000000, 0, 0
0.005141500000000, 0, 1
0.005167500000000, 0, 0
0.005194000000000, 0, 1
0.005223000000000, 0, 0
0.005236500000000, 1, 0
0.005249500000000, 1, 1
0.005275500000000, 1, 0
0.005289000000000, 0, 0
0.005302000000000, 0, 1
0.005328000000000, 0, 0
0.005341500000000, 1, 0
0.005354500000000, 1, 1
0.005381000000000, 1, 0
0.005407000000000, 1, 1
0.005433500000000, 1, 0
0.005447500000000, 0, 0
0.005460500000000, 0, 1
0.005486500000000, 0, 0
0.005512500000000, 0, 1
0.005539500000000, 0, 0
0.005566000000000, 0, 1
0.005592000000000, 0, 0
0.005618500000000, 0, 1
0.005645000000000, 0, 0
0.005658500000000, 1, 0
0.005671500000000, 1, 1
0.005697500000000, 1, 0
0.005711000000000, 0, 0
0.005724000000000, 0, 1
0.005750500000000, 0, 0
0.005777500000000, 0, 1
0.005803500000000, 0, 0
0.005829500000000, 0, 1
0.005856000000000, 0, 0
0.005883000000000, 0, 1
0.005909000000000, 0, 0
0.005935500000000, 0, 1
0.005962000000000, 0, 0
0.005988500000000, 0, 1
0.006014500000000, 0, 0
0.006041000000000, 0, 1
0.006067500000000, 0, 0
0.006081000000000, 1, 0
0.006094000000000, 1, 1
0.006120000000000, 1, 0
0.006146500000000, 1, 1
0.006173000000000, 1, 0
0.006200000000000, 1, 1
0.006226000000000, 1, 0
0.006252000000000, 1, 1
0.006278500000000, 1, 0
0.006292500000000, 0, 0
0.006305500000000, 0, 1
0.006331500000000, 0, 0
0.006358000000000, 0, 1
0.006384500000000, 0, 0
0.006411000000000, 0, 1
0.006437000000000, 0, 0
0.006463500000000, 0, 1
0.006490000000000, 0, 0
0.006503500000000, 1, 0
0.006519000000000, 1, 1
0.006545500000000, 1, 0
0.006558500000000, 0, 0
0.006571500000000, 0, 1
0.006597500000000, 0, 0
0.006624000000000, 0, 1
0.006650500000000, 0, 0
0.006676500000000, 0, 1
0.006703000000000, 0, 0
0.006730000000000, 0, 1
0.006756000000000, 0, 0
0.006782000000000, 0, 1
0.006808500000000, 0, 0
0.006835500000000, 0, 1
0.006861500000000, 0, 0
0.006875000000000, 1, 0
0.006888000000000, 1, 1
0.006914000000000, 1, 0
0.006927500000000, 0, 0
0.006941000000000, 0, 1
0.006967000000000, 0, 0
0.006993500000000, 0, 1
0.007019500000000, 0, 0
0.007046500000000, 0, 1
0.007073000000000, 0, 0
0.007099000000000, 0, 1
0.007127500000000, 0, 0
0.007141000000000, 1, 0
0.007154000000000, 1, 1
0.007180500000000, 1, 0
0.007206500000000, 1, 1
0.007233000000000, 1, 0
0.007259500000000, 1, 1
0.007286000000000, 1, 0
0.007299500000000, 0, 0
0.007312500000000, 0, 1
0.007338500000000, 0, 0
0.007352000000000, 1, 0
0.007365000000000, 1, 1
0.007391500000000, 1, 0
0.007418000000000, 1, 1
0.007444000000000, 1, 0
0.007457500000000, 0, 0
0.007470500000000, 0, 1
0.007497500000000, 0, 0
0.007523500000000, 0, 1
0.007549500000000, 0, 0
0.007576500000000, 0, 1
0.007603000000000, 0, 0
0.007616000000000, 1, 0
0.007629000000000, 1, 1
0.007655500000000, 1, 0
0.007668500000000, 0, 0
0.007682000000000, 0, 1
0.007708500000000, 0, 0
0.007735000000000, 0, 1
0.007761000000000, 0, 0
0.007787500000000, 0, 1
0.007814000000000, 0, 0
0.007827500000000, 1, 0
0.007840500000000, 1, 1
0.007866500000000, 1, 0
0.007880000000000, 0, 0
0.007893000000000, 0, 1
0.007920000000000, 0, 0
0.007946000000000, 0, 1
0.007972000000000, 0, 0
0.007998500000000, 0, 1
0.008025500000000, 0, 0
0.008038500000000, 1, 0
0.008051500000000, 1, 1
0.008078000000000, 1, 0
0.008104500000000, 1, 1
0.008131000000000, 1, 0
0.008144500000000, 0, 0
0.008157500000000, 0, 1
0.008183500000000, 0, 0
0.008210000000000, 0, 1
0.008236500000000, 0, 0
0.008250000000000, 1, 0
0.008263000000000, 1, 1
0.008289000000000, 1, 0
0.008302500000000, 0, 0
0.008315500000000, 0, 1
0.008342500000000, 0, 0
0.008368500000000, 0, 1
0.008394500000000, 0, 0
0.008408000000000, 1, 0
0.008421000000000, 1, 1
0.008448000000000, 1, 0
0.008461000000000, 0, 0
0.008474000000000, 0, 1
0.008500500000000, 0, 0
0.008527000000000, 0, 1
0.008553500000000, 0, 0
0.008580000000000, 0, 1
0.008606000000000, 0, 0
0.008619000000000, 1, 0
0.008632500000000, 1, 1
0.008659000000000, 1, 0
0.008672500000000, 0, 0
0.008685500000000, 0, 1
0.008711500000000, 0, 0
0.008738000000000, 0, 1
0.008765000000000, 0, 0
0.008791000000000, 0, 1
0.008817000000000, 0, 0
0.008830500000000, 1, 0
0.008844000000000, 1, 1
0.008870500000000, 1, 0
0.008883500000000, 0, 0
0.008896500000000, 0, 1
0.008923000000000, 0, 0
0.008949500000000, 0, 1
0.008976000000000, 0, 0
0.009002500000000, 0, 1
0.009031000000000, 0, 0
0.009044000000000, 1, 0
0.009057000000000, 1, 1
0.009083500000000, 1, 0
0.009097000000000, 0, 0
0.009110000000000, 0, 1
0.009136000000000, 0, 0
0.009149500000000, 1, 0
0.009162500000000, 1, 1
0.009189500000000, 1, 0
0.009215500000000, 1, 1
0.009242000000000, 1, 0
0.009255000000000, 0, 0
0.009268000000000, 0, 1
0.009295000000000, 0, 0
0.009321000000000, 0, 1
0.009347500000000, 0, 0
0.009373500000000, 0, 1
0.009400500000000, 0, 0
0.009427000000000, 0, 1
0.009453000000000, 0, 0
0.009466000000000, 1, 0
0.009479000000000, 1, 1
0.009506000000000, 1, 0
0.009519500000000, 0, 0
0.009532500000000, 0, 1
0.009558500000000, 0, 0
0.009585000000000, 0, 1
0.009612000000000, 0, 0
0.009638000000000, 0, 1
0.009664500000000, 0, 0
0.009690500000000, 0, 1
0.009717500000000, 0, 0
0.009743500000000, 0, 1
0.009770000000000, 0, 0
0.009796000000000, 0, 1
0.009823000000000, 0, 0
0.009849500000000, 0, 1
0.009875500000000, 0, 0
0.009888500000000, 1, 0
0.009901500000000, 1, 1
0.009928500000000, 1, 0
0.009955000000000, 1, 1
0.009981000000000, 1, 0
0.010007500000000, 1, 1
0.010034500000000, 1, 0
0.010060500000000, 1, 1
0.010086500000000, 1, 0
0.010100000000000, 0, 0
0.010113000000000, 0, 1
0.010140000000000, 0, 0
0.010166000000000, 0, 1
0.010192500000000, 0, 0
0.010218500000000, 0, 1
0.010245500000000, 0, 0
0.010271500000000, 0, 1
0.010298000000000, 0, 0
0.010311000000000, 1, 0
0.010324000000000, 1, 1
0.010351000000000, 1, 0
0.010378500000000, 0, 0
0.010391500000000, 0, 1
0.010417500000000, 0, 0
0.010444000000000, 0, 1
0.010470000000000, 0, 0
0.010496500000000, 0, 1
0.010522500000000, 0, 0
0.010549000000000, 0, 1
0.010575500000000, 0, 0
0.010601500000000, 0, 1
0.010628000000000, 0, 0
0.010654500000000, 0, 1
0.010681000000000, 0, 0
0.010694500000000, 1, 0
0.010707500000000, 1, 1
0.010733500000000, 1, 0
0.010746500000000, 0, 0
0.010760000000000, 0, 1
0.010786500000000, 0, 0
0.010813000000000, 0, 1
0.010839000000000, 0, 0
0.010865500000000, 0, 1
0.010892500000000, 0, 0
0.010918500000000, 0, 1
0.010947000000000, 0, 0
0.010960500000000, 1, 0
0.010973500000000, 1, 1
0.011000000000000, 1, 0
0.011026500000000, 1, 1
0.011052500000000, 1, 0
0.011078500000000, 1, 1
0.011105500000000, 1, 0
0.011118500000000, 0, 0
0.011132000000000, 0, 1
0.011158000000000, 0, 0
0.011171000000000, 1, 0
0.011184000000000, 1, 1
0.011211000000000, 1, 0
0.011237500000000, 1, 1
0.011263500000000, 1, 0
0.011277000000000, 0, 0
0.011290000000000, 0, 1
0.011317000000000, 0, 0
0.011343000000000, 0, 1
0.011369000000000, 0, 0
0.011395500000000, 0, 1
0.011422500000000, 0, 0
0.011435500000000, 1, 0
0.011449000000000, 1, 1
0.011475000000000, 1, 0
0.011488000000000, 0, 0
0.011501500000000, 0, 1
0.011528000000000, 0, 0
0.011554500000000, 0, 1
0.011580500000000, 0, 0
0.011607000000000, 0, 1
0.011633500000000, 0, 0
0.011647000000000, 1, 0
0.011660000000000, 1, 1
0.011686000000000, 1, 0
0.011699500000000, 0, 0
0.011712500000000, 0, 1
0.011739500000000, 0, 0
0.011765500000000, 0, 1
0.011792000000000, 0, 0
0.011818000000000, 0, 1
0.011845000000000, 0, 0
0.011858000000000, 1, 0
0.011871000000000, 1, 1
0.011897500000000, 1, 0
0.011923500000000, 1, 1
0.011950500000000, 1, 0
0.011963500000000, 0, 0
0.011977000000000, 0, 1
0.012003000000000, 0, 0
0.012029000000000, 0, 1
0.012056000000000, 0, 0
0.012069500000000, 1, 0
0.012082500000000, 1, 1
0.012108500000000, 1, 0
0.012122000000000, 0, 0
0.012135000000000, 0, 1
0.012162000000000, 0, 0
0.012188000000000, 0, 1
0.012214500000000, 0, 0
0.012227500000000, 1, 0
0.012240500000000, 1, 1
0.012267500000000, 1, 0
0.012280500000000, 0, 0
0.012293500000000, 0, 1
0.012320000000000, 0, 0
0.012346000000000, 0, 1
0.012373000000000, 0, 0
0.012399500000000, 0, 1
0.012425500000000, 0, 0
0.012438500000000, 1, 0
0.012451500000000, 1, 1
0.012478500000000, 1, 0
0.012492000000000, 0, 0
0.012505000000000, 0, 1
0.012533500000000, 0, 0
0.012559500000000, 0, 1
0.012586000000000, 0, 0
0.012612500000000, 0, 1
0.012638500000000, 0, 0
0.012652000000000, 1, 0
0.012665000000000, 1, 1
0.012691500000000, 1, 0
0.012705000000000, 0, 0
0.012718000000000, 0, 1
0.012744000000000, 0, 0
0.012770500000000, 0, 1
0.012797000000000, 0, 0
0.012823500000000, 0, 1
0.012852000000000, 0, 0
0.012865500000000, 1, 0
0.012878500000000, 1, 1
0.012904500000000, 1, 0
0.012917500000000, 0, 0
0.012931500000000, 0, 1
0.012957500000000, 0, 0
0.012970500000000, 1, 0
0.012984000000000, 1, 1
0.013010000000000, 1, 0
0.013037000000000, 1, 1
0.013063000000000, 1, 0
0.013076500000000, 0, 0
0.013089500000000, 0, 1
0.013115500000000, 0, 0
0.013142500000000, 0, 1
0.013168500000000, 0, 0
0.013195000000000, 0, 1
0.013221000000000, 0, 0
0.013248000000000, 0, 1
0.013274500000000, 0, 0
0.013287500000000, 1, 0
0.013300500000000, 1, 1
0.013326500000000, 1, 0
0.013340500000000, 0, 0
0.013354000000000, 0, 1
0.013380000000000, 0, 0
0.013406500000000, 0, 1
0.013432500000000, 0, 0
0.013459500000000, 0, 1
0.013485500000000, 0, 0
0.013512000000000, 0, 1
0.013538000000000, 0, 0
0.013565000000000, 0, 1
0.013591000000000, 0, 0
0.013617500000000, 0, 1
0.013643500000000, 0, 0
0.013670500000000, 0, 1
0.013697000000000, 0, 0
0.013710000000000, 1, 0
0.013723000000000, 1, 1
0.013749500000000, 1, 0
0.013776500000000, 1, 1
0.013802500000000, 1, 0
0.013829000000000, 1, 1
0.013855000000000, 1, 0
0.013882000000000, 1, 1
0.013908000000000, 1, 0
0.013921000000000, 0, 0
0.013934500000000, 0, 1
0.013960500000000, 0, 0
0.013987500000000, 0, 1
0.014013500000000, 0, 0
0.014040000000000, 0, 1
0.014066000000000, 0, 0
0.014093000000000, 0, 1
0.014119500000000, 0, 0
0.014132500000000, 1, 0
0.014145500000000, 1, 1
0.014171500000000, 1, 0
0.014185000000000, 0, 0
0.014199000000000, 0, 1
0.014225000000000, 0, 0
0.014251500000000, 0, 1
0.014277500000000, 0, 0
0.014304500000000, 0, 1
0.014330500000000, 0, 0
0.014357000000000, 0, 1
0.014383000000000, 0, 0
0.014410000000000, 0, 1
0.014436000000000, 0, 0
0.014462500000000, 0, 1
0.014488500000000, 0, 0
0.014502000000000, 1, 0
0.014515500000000, 1, 1
0.014542000000000, 1, 0
0.014555000000000, 0, 0
0.014568000000000, 0, 1
0.014594500000000, 0, 0
0.014621500000000, 0, 1
0.014647500000000, 0, 0
0.014673500000000, 0, 1
0.014700000000000, 0, 0
0.014727000000000, 0, 1
0.014755000000000, 0, 0
0.014768500000000, 1, 0
0.014781500000000, 1, 1
0.014807500000000, 1, 0
0.014834000000000, 1, 1
0.014860500000000, 1, 0
0.014887000000000, 1, 1
0.014913000000000, 1, 0
0.014926500000000, 0, 0
0.014939500000000, 0, 1
0.014966000000000, 0, 0
0.014979500000000, 1, 0
0.014992500000000, 1, 1
0.015018500000000, 1, 0
0.015045500000000, 1, 1
0.015072000000000, 1, 0
0.015085000000000, 0, 0
0.015098000000000, 0, 1
0.015124500000000, 0, 0
0.015151000000000, 0, 1
0.015177500000000, 0, 0
0.015204000000000, 0, 1
0.015230000000000, 0, 0
0.015243000000000, 1, 0
0.015256500000000, 1, 1
0.015283000000000, 1, 0
0.015296500000000, 0, 0
0.015309500000000, 0, 1
0.015335500000000, 0, 0
0.015362000000000, 0, 1
0.015388500000000, 0, 0
0.015415000000000, 0, 1
0.015441000000000, 0, 0
0.015454500000000, 1, 0
0.015468000000000, 1, 1
0.015494500000000, 1, 0
0.015507500000000, 0, 0
0.015521000000000, 0, 1
0.015547000000000, 0, 0
0.015573500000000, 0, 1
0.015600000000000, 0, 0
0.015626500000000, 0, 1
0.015652500000000, 0, 0
0.015665500000000, 1, 0
0.015679000000000, 1, 1
0.015705500000000, 1, 0
0.015732000000000, 1, 1
0.015758000000000, 1, 0
0.015771000000000, 0, 0
0.015784500000000, 0, 1
0.015811000000000, 0, 0
0.015837500000000, 0, 1
0.015863500000000, 0, 0
0.015877000000000, 1, 0
0.015890500000000, 1, 1
0.015917000000000, 1, 0
0.015930000000000, 0, 0
0.015943000000000, 0, 1
0.015969500000000, 0, 0
0.015996000000000, 0, 1
0.016022500000000, 0, 0
0.016035500000000, 1, 0
0.016049000000000, 1, 1
0.016075000000000, 1, 0
0.016088000000000, 0, 0
0.016101500000000, 0, 1
0.016128000000000, 0, 0
0.016154500000000, 0, 1
0.016180500000000, 0, 0
0.016207000000000, 0, 1
0.016233500000000, 0, 0
0.016247000000000, 1, 0
0.016260000000000, 1, 1
0.016286000000000, 1, 0
0.016299500000000, 0, 0
0.016312500000000, 0, 1
0.016339500000000, 0, 0
0.016365500000000, 0, 1
0.016392000000000, 0, 0
0.016418500000000, 0, 1
0.016445000000000, 0, 0
0.016458000000000, 1, 0
0.016471500000000, 1, 1
0.016497500000000, 1, 0
0.016510500000000, 0, 0
0.016524000000000, 0, 1
0.016550500000000, 0, 0
0.016577000000000, 0, 1
0.016603000000000, 0, 0
0.016629500000000, 0, 1
0.016658500000000, 0, 0
0.016672000000000, 1, 0
0.016685000000000, 1, 1
0.016711000000000, 1, 0
0.016724500000000, 0, 0
0.016737500000000, 0, 1
0.016764000000000, 0, 0
0.016777000000000, 1, 0
0.016790000000000, 1, 1
0.016816500000000, 1, 0
0.016842500000000, 1, 1
0.016869500000000, 1, 0
0.016882500000000, 0, 0
0.016896000000000, 0, 1
0.016922000000000, 0, 0
0.016948000000000, 0, 1
0.016975000000000, 0, 0
0.017001500000000, 0, 1
0.017027500000000, 0, 0
0.017054000000000, 0, 1
0.017080500000000, 0, 0
0.017094000000000, 1, 0
0.017107000000000, 1, 1
0.017133000000000, 1, 0
0.017146500000000, 0, 0
0.017159500000000, 0, 1
0.017186500000000, 0, 0
0.017212500000000, 0, 1
0.017239000000000, 0, 0
0.017265000000000, 0, 1
0.017292000000000, 0, 0
0.017318000000000, 0, 1
0.017344500000000, 0, 0
0.017370500000000, 0, 1
0.017397500000000, 0, 0
0.017424000000000, 0, 1
0.017450000000000, 0, 0
0.017476500000000, 0, 1
0.017503000000000, 0, 0
0.017516500000000, 1, 0
0.017529500000000, 1, 1
0.017555500000000, 1, 0
0.017582000000000, 1, 1
0.017609000000000, 1, 0
0.017635000000000, 1, 1
0.017661500000000, 1, 0
0.017687500000000, 1, 1
0.017714500000000, 1, 0
0.017727500000000, 0, 0
0.017740500000000, 0, 1
0.017767000000000, 0, 0
0.017793000000000, 0, 1
0.017820000000000, 0, 0
0.017846500000000, 0, 1
0.017872500000000, 0, 0
0.017899000000000, 0, 1
0.017925500000000, 0, 0
0.017939000000000, 1, 0
0.017952000000000, 1, 1
0.017978000000000, 1, 0
0.017991500000000, 0, 0
0.018004500000000, 0, 1
0.018031500000000, 0, 0
0.018057500000000, 0, 1
0.018084000000000, 0, 0
0.018110000000000, 0, 1
0.018137000000000, 0, 0
0.018163000000000, 0, 1
0.018189500000000, 0, 0
0.018215500000000, 0, 1
0.018242500000000, 0, 0
0.018269000000000, 0, 1
0.018295000000000, 0, 0
0.018308000000000, 1, 0
0.018321500000000, 1, 1
0.018348000000000, 1, 0
0.018361500000000, 0, 0
0.018374500000000, 0, 1
0.018400500000000, 0, 0
0.018427000000000, 0, 1
0.018454000000000, 0, 0
0.018480000000000, 0, 1
0.018506500000000, 0, 0
0.018534000000000, 0, 1
0.018562500000000, 0, 0
0.018576000000000, 1, 0
0.018589500000000, 1, 1
0.018616000000000, 1, 0
0.018642000000000, 1, 1
0.018668500000000, 1, 0
0.018695500000000, 1, 1
0.018721500000000, 1, 0
0.018734500000000, 0, 0
0.018747500000000, 0, 1
0.018774000000000, 0, 0
0.018787500000000, 1, 0
0.018801000000000, 1, 1
0.018827000000000, 1, 0
0.018853500000000, 1, 1
0.018879500000000, 1, 0
0.018893000000000, 0, 0
0.018906500000000, 0, 1
0.018932500000000, 0, 0
0.018959000000000, 0, 1
0.018985000000000, 0, 0
0.019012000000000, 0, 1
0.019038500000000, 0, 0
0.019051500000000, 1, 0
0.019064500000000, 1, 1
0.019090500000000, 1, 0
0.019104000000000, 0, 0
0.019117500000000, 0, 1
0.019144000000000, 0, 0
0.019170000000000, 0, 1
0.019196500000000, 0, 0
0.019223500000000, 0, 1
0.019249500000000, 0, 0
0.019262500000000, 1, 0
0.019275500000000, 1, 1
0.019302000000000, 1, 0
0.019315500000000, 0, 0
0.019329000000000, 0, 1
0.019355000000000, 0, 0
0.019381500000000, 0, 1
0.019407500000000, 0, 0
0.019434500000000, 0, 1
0.019461000000000, 0, 0
0.019474000000000, 1, 0
0.019487000000000, 1, 1
0.019513000000000, 1, 0
0.019540000000000, 1, 1
0.019566500000000, 1, 0
0.019579500000000, 0, 0
0.019592500000000, 0, 1
0.019618500000000, 0, 0
0.019646000000000, 0, 1
0.019672000000000, 0, 0
0.019685000000000, 1, 0
0.019698500000000, 1, 1
0.019724500000000, 1, 0
0.019738000000000, 0, 0
0.019751500000000, 0, 1
0.019777500000000, 0, 0
0.019804000000000, 0, 1
0.019830000000000, 0, 0
0.019843500000000, 1, 0
0.019857000000000, 1, 1
0.019883000000000, 1, 0
0.019896500000000, 0, 0
0.019909500000000, 0, 1
0.019935500000000, 0, 0
0.019962500000000, 0, 1
0.019989000000000, 0, 0
0.020015000000000, 0, 1
0.020041500000000, 0, 0
0.020054500000000, 1, 0
0.020068500000000, 1, 1
0.020094500000000, 1, 0
0.020107500000000, 0, 0
0.020120500000000, 0, 1
0.020147000000000, 0, 0
0.020174000000000, 0, 1
0.020200000000000, 0, 0
0.020226500000000, 0, 1
0.020252500000000, 0, 0
0.020266000000000, 1, 0
0.020279500000000, 1, 1
0.020305500000000, 1, 0
0.020319000000000, 0, 0
0.020332000000000, 0, 1
0.020358000000000, 0, 0
0.020385500000000, 0, 1
0.020411500000000, 0, 0
0.020437500000000, 0, 1
0.020466000000000, 0, 0
0.020479500000000, 1, 0
0.020492500000000, 1, 1
0.020522500000000, 1, 0
0.020536000000000, 0, 0
0.020549000000000, 0, 1
0.020575500000000, 0, 0
0.020588500000000, 1, 0
0.020601500000000, 1, 1
0.020628000000000, 1, 0
0.020654500000000, 1, 1
0.020681000000000, 1, 0
0.020694000000000, 0, 0
0.020707000000000, 0, 1
0.020733500000000, 0, 0
0.020760500000000, 0, 1
0.020786500000000, 0, 0
0.020813000000000, 0, 1
0.020839500000000, 0, 0
0.020866000000000, 0, 1
0.020892000000000, 0, 0
0.020905500000000, 1, 0
0.020918500000000, 1, 1
0.020945000000000, 1, 0
0.020958500000000, 0, 0
0.020971500000000, 0, 1
0.020998000000000, 0, 0
0.021024500000000, 0, 1
0.021050500000000, 0, 0
0.021077000000000, 0, 1
0.021103500000000, 0, 0
0.021129500000000, 0, 1
0.021156000000000, 0, 0
0.021183000000000, 0, 1
0.021209000000000, 0, 0
0.021235500000000, 0, 1
0.021262000000000, 0, 0
0.021288500000000, 0, 1
0.021314500000000, 0, 0
0.021328000000000, 1, 0
0.021341000000000, 1, 1
0.021367500000000, 1, 0
0.021394000000000, 1, 1
0.021420000000000, 1, 0
0.021446500000000, 1, 1
0.021473000000000, 1, 0
0.021500000000000, 1, 1
0.021526000000000, 1, 0
0.021539000000000, 0, 0
0.021552000000000, 0, 1
0.021578500000000, 0, 0
0.021605500000000, 0, 1
0.021631500000000, 0, 0
0.021657500000000, 0, 1
0.021684500000000, 0, 0
0.021711000000000, 0, 1
