3,86;4,08
3,88;4,08
3,90;4,08
3,92;4,08
3,94;4,08
3,96;4,16
3,98;4,16
4,00;4,24
4,02;4,24
4,04;4,24
4,06;4,24
4,08;4,24
4,10;4,32
4,12;4,32
4,14;4,32
4,16;4,32
4,18;4,40
4,20;4,40
4,22;4,40
4,24;4,48
4,26;4,48
4,28;4,48
4,30;4,56
4,32;4,56
4,34;4,56
4,36;4,56
4,38;4,56
4,40;4,64
4,42;4,64
4,44;4,64
4,46;4,64
4,48;4,72
4,50;4,72
4,52;4,72
4,54;4,80
4,56;4,80
4,58;4,80
4,60;4,88
4,62;4,88
4,64;4,88
4,66;4,88
4,68;4,96
4,70;4,96
4,72;4,96
4,74;4,96
4,76;4,96
4,78;4,96
4,80;5,04
4,82;5,04
4,84;5,12
4,86;5,12
4,88;5,12
4,90;5,20
4,92;5,20
4,94;5,20
4,96;5,20
4,98;5,20
5,00;5,28
5,02;5,28
5,04;5,28
5,06;5,28
5,08;5,28
5,10;5,36
5,12;5,36
5,14;5,36
5,16;5,44
5,18;5,44
5,20;5,44
5,22;5,52
5,24;5,52
5,26;5,52
5,28;5,52
5,30;5,60
5,32;5,60
5,34;5,60
5,36;5,60
5,38;5,68
5,40;5,68
5,42;5,68
5,44;5,76
5,46;5,76
5,48;5,76
5,50;5,84
5,52;5,84
5,54;5,84
5,56;5,84
5,58;5,92
5,60;5,92
5,62;5,92
5,64;5,92
5,66;5,92
5,68;6,00
5,70;6,00
5,72;6,00
5,74;6,00
5,76;6,08
5,78;6,08
5,80;6,08
5,82;6,16
5,84;6,16
5,86;6,16
5,88;6,16
5,90;6,16
5,92;6,24
5,94;6,24
5,96;6,24
5,98;6,32
6,00;6,32
6,02;6,32
6,04;6,32
6,06;6,40
6,08;6,40
6,10;6,40
6,12;6,40
6,14;6,48
6,16;6,48
6,18;6,48
6,20;6,56
6,22;6,56
6,24;6,56
6,26;6,56
6,28;6,56
6,30;6,64
6,32;6,64
6,34;6,64
6,36;6,64
6,38;6,72
6,40;6,72
6,42;6,80
6,44;6,80
6,46;6,80
6,48;6,80
6,50;6,80
6,52;6,80
6,54;6,88
6,56;6,88
6,58;6,88
6,60;6,88
6,62;6,88
6,64;6,96
6,66;6,96
6,68;6,96
6,70;6,96
6,72;6,96
6,74;7,04
6,76;7,04
6,78;7,04
6,80;7,12
6,82;7,12
6,84;7,12
6,86;7,12
6,88;7,12
6,90;7,20
6,92;7,20
6,94;7,20
6,96;7,20
6,98;7,28
7,00;7,28
7,02;7,28
7,04;7,36
7,06;7,36
7,08;7,36
7,10;7,36
7,12;7,36
7,14;7,44
7,16;7,44
7,18;7,44
7,20;7,52
7,22;7,52
7,24;7,52
7,26;7,60
7,28;7,60
7,30;7,60
7,32;7,60
7,34;7,68
7,36;7,68
7,38;7,68
7,40;7,68
7,42;7,76
7,44;7,76
7,46;7,76
7,48;7,76
7,50;7,84
7,52;7,84
7,54;7,84
7,56;7,84
7,58;7,92
7,60;7,92
7,62;7,92
7,64;7,92
7,66;8,00
7,68;8,00
7,70;8,00
7,72;8,08
7,74;8,08
7,76;8,08
7,78;8,08
7,80;8,16
7,82;8,16
7,84;8,16
7,86;8,24
7,88;8,24
7,90;8,24
7,92;8,24
7,94;8,32
7,96;8,32
7,98;8,32
8,00;8,32
8,02;8,40
8,04;8,40
8,06;8,40
8,08;8,40
8,10;8,40
8,12;8,48
8,14;8,48
8,16;8,48
8,18;8,56
8,20;8,56
8,22;8,56
8,24;8,56
8,26;8,64
8,28;8,64
8,30;8,64
8,32;8,64
8,34;8,72
8,36;8,72
8,38;8,72
8,40;8,72
8,42;8,72
8,44;8,80
8,46;8,80
8,48;8,80
8,50;8,88
8,52;8,88
8,54;8,88
8,56;8,96
8,58;8,96
8,60;8,96
8,62;8,96
8,64;9,04
8,66;9,04
8,68;9,04
8,70;9,04
8,72;9,04
8,74;9,12
8,76;9,12
8,78;9,12
8,80;9,20
8,82;9,20
8,84;9,20
8,86;9,28
8,88;9,28
8,90;9,28
8,92;9,28
8,94;9,28
8,96;9,36
8,98;9,36
9,00;9,36
9,02;9,36
9,04;9,44
9,06;9,44
9,08;9,44
9,10;9,52
9,12;9,52
9,14;9,52
9,16;9,60
9,18;9,60
9,20;9,60
9,22;9,60
9,24;9,68
9,26;9,68
9,28;9,68
9,30;9,68
9,32;9,68
9,34;9,76
9,36;9,76
9,38;9,76
9,40;9,84
9,42;9,84
9,44;9,84
9,46;9,84
9,48;9,84
9,50;9,92
9,52;9,92
9,54;9,92
9,56;9,92
9,58;10,00
9,60;10,00
9,62;10,10
9,64;10,10
9,66;10,10
9,68;10,10
9,70;10,20
9,72;10,20
9,74;10,20
9,76;10,20
9,78;10,20
9,80;10,20
9,82;10,20
9,84;10,20
9,86;10,30
9,88;10,30
9,90;10,30
9,92;10,30
9,94;10,40
9,96;10,40
9,98;10,40
10,00;10,40
10,02;10,40
10,04;10,50
10,06;10,50
10,08;10,60
10,10;10,60
10,12;10,60
10,14;10,60
10,16;10,60
10,18;10,60
10,20;10,60
10,22;10,60
10,24;10,60
10,26;10,70
10,28;10,70
10,30;10,70
10,32;10,80
10,34;10,80
10,36;10,80
10,38;10,80
10,40;10,90
10,42;10,90
10,44;10,90
10,46;10,90
10,48;11,00
10,50;11,00
10,52;11,00
10,54;11,00
10,56;11,00
10,58;11,00
10,60;11,00
10,62;11,10
10,64;11,10
10,66;11,10
10,68;11,20
10,70;11,20
10,72;11,20
10,74;11,20
10,76;11,30
10,78;11,30
10,80;11,30
10,82;11,30
10,84;11,30
10,86;11,40
10,88;11,40
10,90;11,40
10,92;11,40
10,94;11,40
10,96;11,40
10,98;11,50
11,00;11,50
11,02;11,50
11,04;11,50
11,06;11,60
11,08;11,60
11,10;11,60
11,12;11,60
11,14;11,60
11,16;11,70
11,18;11,70
11,20;11,70
11,22;11,70
11,24;11,80
11,26;11,80
11,28;11,80
11,30;11,80
11,32;11,80
11,34;11,80
11,36;11,90
11,38;11,90
11,40;11,90
11,42;11,90
11,44;11,90
11,46;12,00
11,48;12,00
11,50;12,00
11,52;12,00
11,54;12,10
11,56;12,10
11,58;12,20
11,60;12,20
11,62;12,20
11,64;12,20
11,66;12,20
11,68;12,20
11,70;12,20
11,72;12,20
11,74;12,20
11,76;12,20
11,78;12,30
11,80;12,30
11,82;12,40
11,84;12,30
11,86;12,40
11,88;12,40
11,90;12,50
11,92;12,50
11,94;12,50
11,96;12,50
11,98;12,50
